ID,Region,Pollution Cause,Gas,Units,Magnitude,Year,Amount
276,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,43.55
277,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,39.58
278,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,42.05
279,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,49.5
280,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,52.69
281,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,45.63
282,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,42.56
283,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,37.5
284,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,30.41
285,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,35.17
286,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,33.38
287,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2702.64
288,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2388.33
289,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1796.39
290,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1942.63
291,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1801.94
292,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1640.34
293,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1843.54
294,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1616.97
295,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1655.26
296,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1018.96
297,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1021.89
298,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1022.24
299,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,1048.35
300,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,230.04
301,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,257.28
302,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,255.75
303,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,245.5
304,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,247.35
305,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,239.28
306,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,229.51
307,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,254.01
308,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,270.02
309,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,325.4
310,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,415.49
311,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,479.46
312,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,484.5
313,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,920.83
314,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,897.41
315,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,768.63
316,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,822.33
317,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,890.08
318,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,899.12
319,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,873.98
320,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,790.22
321,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,878.41
322,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,993.84
323,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,961.99
324,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,868.22
325,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,933.74
326,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,827.03
327,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,813.11
328,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,731.48
329,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,695.41
330,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,716.46
331,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,690.86
332,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,702.08
333,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,712.54
334,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,753.78
335,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,758.13
336,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,765.71
337,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,777.64
338,Auckland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,770.31
339,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2612.79
340,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2546.98
341,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2514.83
342,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2577.6
343,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2574.71
344,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2561.47
345,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2574.5
346,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2627.8
347,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2769.24
348,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2886.95
349,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,3064.32
350,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,3106.99
351,Auckland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,3062.75
352,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,39.11
353,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,35.41
354,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,38.31
355,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,33.87
356,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,33.08
357,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,35.05
358,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,35.02
359,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,35.01
360,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,36.55
361,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,35.67
362,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,37.72
363,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,37.67
364,Bay of Plenty,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,38.51
365,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,15.74
366,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,16.39
367,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,16.21
368,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,15.86
369,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,16.58
370,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,16.85
371,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,16.93
372,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,17.41
373,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,18.27
374,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,18.94
375,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,19.51
376,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,19.72
377,Bay of Plenty,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,19.55
378,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,44.61
379,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,46.83
380,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,44.06
381,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,43.95
382,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,41.72
383,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,35.8
384,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,37.61
385,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,34.9
386,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,32.37
387,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,32.53
388,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,33.6
389,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,38.14
390,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,39.13
391,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,24.1
392,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,48.09
393,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,81.87
394,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,72.17
395,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,76.77
396,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,75.39
397,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,74.8
398,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,85.02
399,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,81.33
400,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,74.16
401,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,80.02
402,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,69.99
403,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,74.33
404,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,136.87
405,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,144.35
406,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,138.34
407,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,141.64
408,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,150.59
409,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,161.5
410,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,176.14
411,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,161.46
412,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,186.3
413,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,150.76
414,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,160.83
415,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,170.81
416,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,181.02
417,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,58.45
418,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,60.19
419,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,60.06
420,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,61.08
421,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,59.98
422,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,56.18
423,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,57.35
424,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,59.24
425,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,61.46
426,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,70.88
427,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,75.74
428,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,78.29
429,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,75.58
430,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,181.49
431,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,191.17
432,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,182.4
433,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,185.59
434,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,192.32
435,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,197.3
436,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,213.75
437,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,196.36
438,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,218.67
439,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,183.29
440,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,194.42
441,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,208.95
442,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,220.15
443,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2510.63
444,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2537.74
445,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2535.68
446,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2571.35
447,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2620.29
448,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2570.71
449,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2618.99
450,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2672.79
451,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2864.47
452,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2787.4
453,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2803.33
454,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2692.49
455,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,2829.02
456,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3023.67
457,Bay of Plenty,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,1385.29
458,Bay of Plenty,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,1309.88
459,Bay of Plenty,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,270.28
460,Bay of Plenty,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,58.28
461,Bay of Plenty,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3036.57
462,Bay of Plenty,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,1405.59
463,Bay of Plenty,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,1290.02
464,Bay of Plenty,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,273.27
