"","id","Data.source.citation","Species","Authority","Common.Name","Location.of.population","Country.list","Region","Are.coordinates.for.specific.location.","biome","realm","Units","Sampling.method","Data.transformed","year","pop","scalepop"
"456",2419," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Espedalselva, Forsand og Gjesdal, Rogaland","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,64.1,1
"457",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1993,0.001,-1
"458",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,13.2,-0.742707043928303
"459",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,20.6,-0.598456125303366
"460",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,17,-0.66863224787766
"461",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,15.9,-0.690074951997583
"462",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,7.2,-0.859667248218793
"463",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,55.8,0.0877104065341769
"464",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,42.8,-0.165703369428552
"465",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,60.4,0.177379896490219
"466",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,32,-0.376231737151434
"467",2418," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Frafjordelva, Gjerstad og Forsand, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,102.6,1
"468",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1983,16,-0.68361581920904
"469",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1984,6,-0.909604519774011
"470",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1985,2,-1
"471",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1986,20,-0.593220338983051
"472",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1987,18,-0.638418079096045
"473",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1988,5,-0.932203389830508
"474",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1991,31.1,-0.342372881355932
"475",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1992,11.5,-0.785310734463277
"476",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1993,25.7,-0.464406779661017
"477",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,88,0.943502824858757
"478",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,71.9,0.579661016949153
"479",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,58.9,0.285875706214689
"480",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,73.3,0.611299435028249
"481",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,44.1,-0.0485875706214689
"482",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,70.5,0.548022598870056
"483",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,74.4,0.636158192090396
"484",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,55.4,0.206779661016949
"485",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,90.5,1
"486",2417," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Ogna, H<ed><ab> og Bjrtkreim, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,57.1,0.245197740112994
"487",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,1.1,-1
"488",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,4.3,-0.954121863799283
"489",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,16.5,-0.77921146953405
"490",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,46.9,-0.34336917562724
"491",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,37.7,-0.475268817204301
"492",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,33.9,-0.529749103942652
"493",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,64.6,-0.0896057347670252
"494",2416," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Bjerkreimselva, Rogaland og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,140.6,1
"495",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1990,5,-1
"496",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1991,7.5,-0.960222752585521
"497",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1992,6.3,-0.979315831344471
"498",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1993,7.4,-0.9618138424821
"499",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,29.9,-0.60381861575179
"500",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,33.8,-0.541766109785203
"501",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,22.1,-0.727923627684964
"502",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,52.5,-0.244232299124901
"503",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,38.3,-0.470167064439141
"504",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,62.9,-0.0787589498806682
"505",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,37,-0.49085123309467
"506",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,47.2,-0.328560063643596
"507",2415," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Sokndalselva, Sokndal, Egersund og Lund, Rogaland","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,130.7,1
"508",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,8.2,-0.607017543859649
"509",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,2.6,-1
"510",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,5,-0.831578947368421
"511",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,4.6,-0.859649122807018
"512",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,30,0.92280701754386
"513",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,22.6,0.403508771929824
"514",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,20.2,0.235087719298245
"515",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,28,0.782456140350877
"516",2414," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Kvina, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,31.1,1
"517",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,0.001,-1
"518",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,8,-0.466715557185239
"519",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,0.001,-1
"520",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,5,-0.666722224074136
"521",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,0.007,-0.999599986666222
"522",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,3,-0.800060002000067
"523",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,1,-0.933397779925997
"524",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,1,-0.933397779925997
"525",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,30,1
"526",2413," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Litle<ed><ab>na, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,25,0.666655555185173
